interaction_ID	ligand_gene_name	receptor_gene_name	sending_cell_type	receiving_cell_type	mean_e_s_l_control	mean_e_s_l_case	mean_e_r_r_control	mean_e_r_r_case	log2FC_rho_s	log2FC_rho_r	log2FC_rho	log2FC_phi_s_l	log2FC_phi_r_r	log2FC_phi	log2FC_p_s_l	log2FC_p_r_r	log2FC_p	log2FC_weights	log10_cum_weight	frac_samples_controls	frac_samples_cases	passed_log10_cum_weight_filter	passed_frac_samples_filter	passed_log10_meanexpr_control_filter	passed_log10_meanexpr_case_filter	passed_log10_meanexpr_per_condition_filter	passed_QC_filter	p.value	p.adj	passed_FDR_threshold	passed_log2FC_threshold	sign
DC:APP_Gran:NOTCH2	APP	NOTCH2	DC	Gran	1.4471980224844	0.800033295698984	0.998551399975328	0.843031384039049	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.17996155254722	-0.737038551019875	-2.43922702371753	-0.78234520334513	-0.227755576586979	-0.989269484388477	-3.03904431518131	0.12805864318346	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00518775871594219	0.0805739342404053	TRUE	TRUE	TRUE
DC:HRAS_Gran:TLR2	HRAS	TLR2	DC	Gran	0.872856224462473	0.789682064458207	1.08163247901344	1.03622380823104	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.66125957797071	-0.231426246825997	-2.58881647724651	-0.105433590586967	-0.0618747419238699	-0.254838548153381	-3.93119084645296	0.06276574435653	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.000531014653653716	0.030335150220109	TRUE	TRUE	TRUE
DC:LRPAP1_Gran:SORL1	LRPAP1	SORL1	DC	Gran	1.05723451606645	0.97638283736196	1.04788462135537	0.893887016391919	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.63275863520844	-0.473391885734043	-1.70681810287674	-0.0988891415365547	-0.22931547850073	-0.261464539938855	-1.98651709667464	0.12865114755382	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00800705050172082	0.0929367804261753	TRUE	TRUE	TRUE
DC:ADAM15_Gran:ITGAV	ADAM15	ITGAV	DC	Gran	0.895883346119173	0.507250245065111	0.989772268241961	0.816801117226837	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.2692872940774	-0.941592979014495	-3.95372669993888	-0.746280038149588	-0.259171319827086	-1.0177455801106	-3.1550620559784	0.092906913602934	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00995273552364614	0.0948168682932129	TRUE	TRUE	TRUE
DC:ASIP_Gran:MGRN1	ASIP	MGRN1	DC	Gran	1.36757357672365	0.286489464366741	0.981122900182409	0.914091646241984	-1.37405656211184	-0.510864880928568	-1.80384005498388	-6.01828405545397	0.307805977501928	-10.1111963869375	-1.9910382065256	-0.102095050483387	-2.37082827907618	-15.1867610417301	0.108953327874525	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00439592740953093	0.0787074956271188	TRUE	TRUE	TRUE
DC:HSP90B1_Gran:ASGR1	HSP90B1	ASGR1	DC	Gran	1.84277885859664	1.4253008333017	1.10497183600864	0.751668849706845	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.919638711186693	-1.88685494266005	-2.9443293133268	-0.356923457678202	-0.534432072488223	-0.763603598518666	-1.97111574904187	0.202785711312766	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00131137840857685	0.0478803202096858	TRUE	TRUE	TRUE
DC:LRPAP1_Gran:LRP8	LRPAP1	LRP8	DC	Gran	1.05723451606645	0.97638283736196	1.02605170691368	0.935255563700158	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.63275863520844	-0.996876138410117	-2.67299953707156	-0.0988891415365547	-0.133670887742232	-0.265943349307764	-2.77540431782325	0.131973763855165	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00503400031355982	0.0797725242131296	TRUE	TRUE	TRUE
DC:CD55_Gran:CR1	CD55	CR1	DC	Gran	1.15053101377282	1.05360782541537	1.1399722027726	0.527675608272962	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.780795520966979	-0.845998403037475	-3.55083640579169	-0.113350322325001	-1.00864438209167	-1.01278283187426	-2.37589565882101	0.0768063281547995	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00109145598272708	0.0432507262652996	TRUE	TRUE	TRUE
DC:HSPA1A_Gran:TLR4	HSPA1A	TLR4	DC	Gran	1.11880577623747	0.443781908856073	1.13910138247285	0.947538128305253	-1.37405656211184	-0.510864880928568	-1.80384005498388	-3.06883460656022	-0.634388882860993	-3.04720083821089	-1.21860968121383	-0.265640253066697	-1.48374941222111	-5.84466189118198	0.109978151685923	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00853401955628571	0.093580893500888	TRUE	TRUE	TRUE
DC:HLA-DPA1_Gran:CD4	HLA-DPA1	CD4	DC	Gran	3.33457024010162	2.51446109419652	1.03681148997068	0.950667548979617	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.827017752649266	0.424852151441695	-1.50246927065759	-0.393633888321447	-0.12514079138194	-0.458991853823748	-1.29795568895615	0.119686134820856	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0078251449873775	0.0921053380925051	TRUE	TRUE	TRUE
DC:BSG_Gran:SLC16A1	BSG	SLC16A1	DC	Gran	1.00919269350134	0.716746140430163	0.901535130703855	0.524694512290089	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.577631502866777	-0.240492776368087	-1.21553729150906	-0.457219313732263	-0.734277977175051	-1.01525584498825	-1.57692604032329	0.0890087694513843	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00929287849837823	0.093580893500888	TRUE	TRUE	TRUE
DC:FBLN2_Gran:VCAN	FBLN2	VCAN	DC	Gran	0.845907376222491	0.32400690160496	2.24719058353345	2.29267722577129	-1.37405656211184	-0.510864880928568	-1.80384005498388	-6.08588168835515	-0.563308533510831	-11.2700148289228	-1.25264014380991	0.0289107753803175	-1.21963472045858	-16.2049224855286	0.197975695549808	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00426562053646351	0.0787074956271188	TRUE	TRUE	TRUE
DC:ANXA2_Gran:DYSF	ANXA2	DYSF	DC	Gran	1.86654474998031	1.28937857944534	1.11362740251635	0.575673336934464	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.07917535834562	-0.15949857978703	-2.16995313164722	-0.520222293013334	-0.892497551155289	-1.3303521171841	-2.10373522820585	0.0948762706450585	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00448616710897875	0.0787074956271188	TRUE	TRUE	TRUE
DC:IL18R1_Gran:NETO2	IL18R1	NETO2	DC	Gran	1.04883949751528	0.778134469006911	0.988443332994615	0.678607747861995	-1.37405656211184	-0.510864880928568	-1.80384005498388	-6.18279975779278	-0.229816393689676	-10.3354080191668	-0.390958006848541	-0.520060791658552	-0.838270332177083	-14.1891733829918	0.057975365139047	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2.41198681598348e-07	0.000150981916159245	TRUE	TRUE	TRUE
DC:AXL_Gran:ADAM17	AXL	ADAM17	DC	Gran	0.968642590198666	0.31976880864588	1.09278930931816	1.048986858397	-1.37405656211184	-0.510864880928568	-1.80384005498388	-6.43602747866897	0.766055853257805	-10.3784954082216	-1.42433921135294	-0.0590186709359459	-1.67203566468609	-15.1068484311567	0.103730023317353	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.45929885838813e-06	0.000429166527898691	TRUE	TRUE	TRUE
DC:PLGRKT_Gran:PLAUR	PLGRKT	PLAUR	DC	Gran	0.912784790530827	0.565724127161445	1.50924335087057	1.26264637546205	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.60265372887378	-0.455849198611424	-2.6136934232579	-0.62423139361654	-0.257374799604049	-1.09725309115293	-2.35000347037829	0.131139441991255	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00557326596194352	0.0820755639767503	TRUE	TRUE	TRUE
DC:NCSTN_Gran:LRP8	NCSTN	LRP8	DC	Gran	0.908992875112512	0.681457750252951	1.02605170691368	0.935255563700158	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.960062878455111	-0.996876138410117	-1.87896540027901	-0.378976227095635	-0.133670887742232	-0.472347188377943	-2.12042266877802	0.0963488150349397	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00711983768846873	0.0898726751286359	TRUE	TRUE	TRUE
DC:LILRB1_Gran:LILRA5	LILRB1	LILRA5	DC	Gran	1.01620176940985	0.915534083771558	1.18280288819863	0.862687071971828	-1.37405656211184	-0.510864880928568	-1.80384005498388	-2.59244996261808	-0.809809599140398	-2.3460218895512	-0.134970818760403	-0.435561802268611	-0.967456771457529	-2.63786575946264	0.0851055177492236	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00583199959312285	0.0834022885235357	TRUE	TRUE	TRUE
DC:LDLR_Gran:LRP1	LDLR	LRP1	DC	Gran	0.889210337407992	0.651470484669398	1.14150311969872	0.846111872889574	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.569009204865037	-0.766371165505193	-1.33192495333302	-0.410788239715637	-0.432014468246497	-1.22521040828327	-1.16382199634222	0.119191728307124	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0097192491479817	0.0941801725835803	TRUE	TRUE	TRUE
DC:PILRA_Gran:LILRA1	PILRA	LILRA1	DC	Gran	0.993254998416166	0.813631756718074	1.0228761856017	0.76442850703649	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.921569854252261	-1.03904572564566	-1.21581594238307	-0.272780185376711	-0.399423003662861	-0.552697589942493	-1.21536845988203	0.0808773004077411	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0108007090718923	0.096325012963269	TRUE	TRUE	TRUE
DC:ATP1B1_Gran:NEGR1	ATP1B1	NEGR1	DC	Gran	1.00420816791441	0.762398336043171	0.9199850678212	0.643787402873431	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.96674614423583	-1.39671034787264	-2.78120245563742	-0.362939973704796	-0.494665976692663	-0.772430058091557	-4.01170223521491	0.0729395390415933	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00858070843629136	0.093580893500888	TRUE	TRUE	TRUE
DC:BTK_Gran:TNFRSF10A	BTK	TNFRSF10A	DC	Gran	0.977171284122454	0.60156890994724	1.02239433859421	0.785150211613209	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.750194955080359	-0.195012730604369	-1.95214239377945	-0.635947358681392	-0.356261764057692	-1.25011031654301	-2.94539195261292	0.0288881120139484	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0104147123385733	0.0955596275960258	TRUE	TRUE	TRUE
DC:LILRB2_Gran:IFNGR1	LILRB2	IFNGR1	DC	Gran	0.962492808138454	0.651171715625479	1.15295610373038	0.995223582991387	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.73285487448121	-0.0378356952453206	-1.84652994190807	-0.522495914074439	-0.212245009253224	-0.919675872038457	-2.14433057257455	0.121615127439526	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00707811581883804	0.089697355311299	TRUE	TRUE	TRUE
DC:FCGRT_Gran:LILRB2	FCGRT	LILRB2	DC	Gran	1.56213452719987	0.892177337799824	1.1497140660861	0.744240929063667	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.32320869519679	-1.26580779926554	-2.56442139742068	-0.77341357097277	-0.60515884093307	-1.25861546546401	-2.33152286910597	0.294212880841368	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00926762402635707	0.093580893500888	TRUE	TRUE	TRUE
DC:LGALS3_Gran:ENG	LGALS3	ENG	DC	Gran	1.49798188012172	0.77051424534277	0.931725037631966	0.615364938113133	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.57380499881028	-0.183723289279871	-2.66528725052698	-0.922124499890668	-0.551016727262129	-1.38136464844474	-2.26293738999319	0.114504884700459	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0119397051389674	0.0990891215624103	TRUE	TRUE	TRUE
DC:LRPAP1_Gran:SIRPA	LRPAP1	SIRPA	DC	Gran	1.05723451606645	0.97638283736196	1.11009412624314	0.919810902050026	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.63275863520844	-0.376021249546076	-2.15784179030795	-0.0988891415365547	-0.2712728071835	-0.435138815874288	-2.58237772660229	0.135218823909665	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00614029681570736	0.0856728412764591	TRUE	TRUE	TRUE
DC:TLR2_Gran:CD14	TLR2	CD14	DC	Gran	0.897849253747376	0.512069763065587	1.55172317052976	1.08051784440064	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.530397693966105	-1.35944986096089	-2.43043885105599	-0.744191028855734	-0.522148303739889	-1.29952961161512	-2.27387131716633	0.0835255092923884	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00331314149620234	0.0779259577742704	TRUE	TRUE	TRUE
DC:VEGFA_Gran:VCAN	VEGFA	VCAN	DC	Gran	0.999776639771337	0.744940234391928	2.24719058353345	2.29267722577129	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.54892723898989	-0.563308533510831	-1.92092582623453	-0.388540018441999	0.0289107753803175	-0.503498176504318	-5.97257086461098	0.155023894010754	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00828012488647442	0.093371048327507	TRUE	TRUE	TRUE
DC:CD7_Gran:ADAM15	CD7	ADAM15	DC	Gran	0.830174011825822	0.667713250472754	1.08002424414183	0.915994571495093	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.776391398640312	-0.107605459762303	0.0543092638972761	-0.276356706825689	-0.237652744503032	-0.751926497166841	-3.27397871943039	0.0563592451703267	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0045091462633396	0.0787074956271188	TRUE	TRUE	TRUE
DC:LILRB2_Gran:CD33	LILRB2	CD33	DC	Gran	0.962492808138454	0.651171715625479	1.05788717125716	0.89152161758575	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.73285487448121	-0.671482610488071	-1.74165476447275	-0.522495914074439	-0.246844079501169	-0.915271252697135	-2.07555609585088	0.14953400772358	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00740984775428994	0.0910721527610781	TRUE	TRUE	TRUE
DC:IL6R_Gran:LILRB1	IL6R	LILRB1	DC	Gran	0.967802830172331	0.754605839217353	0.98891470599507	0.658575444126281	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.60813042786494	-0.834727217310401	-1.91309298267801	-0.324273091421541	-0.563290893820153	-0.742147275007983	-1.60706428998264	0.105966931288277	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00863777050718678	0.093580893500888	TRUE	TRUE	TRUE
DC:CD14_Gran:PLXND1	CD14	PLXND1	DC	Gran	1.15610685763949	0.446742795628863	1.03911095034647	1.02554489484223	-1.37405656211184	-0.510864880928568	-1.80384005498388	-2.19449948601471	-0.264332785147677	-1.54043669167312	-1.27334824699055	-0.018959055775907	-1.61632435042039	-3.53457110828645	0.0411872179666269	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00300006124312285	0.0743286508211345	TRUE	TRUE	TRUE
DC:CD2_Gran:CD53	CD2	CD53	DC	Gran	0.892671668953377	0.318608714564672	1.21690230929684	1.15472441822201	-1.37405656211184	-0.510864880928568	-1.80384005498388	-5.79609027392915	0.143754087217073	-10.4131004045471	-1.37742692206006	-0.0756647707088523	-1.59752738991273	-14.3432622677868	0.0640501814957409	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	5.67059802792451e-08	9.8777455647962e-05	TRUE	TRUE	TRUE
DC:IFNGR1_Gran:FCAR	IFNGR1	FCAR	DC	Gran	1.07159200609261	0.864143927024522	1.07617575892591	1.09082553209699	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.849535962025562	-1.89956957213138	-3.38870833464873	-0.281658103712868	0.0195066585142448	-0.313919125533517	-3.03050631758205	0.157901880121913	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00371494839484901	0.0787074956271188	TRUE	TRUE	TRUE
DC:PILRA_Gran:LILRB2	PILRA	LILRB2	DC	Gran	0.993254998416166	0.813631756718074	1.1497140660861	0.744240929063667	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.921569854252261	-1.26580779926554	-1.5250290381048	-0.272780185376711	-0.60515884093307	-0.70821871308967	-1.41482354148795	0.115671716855314	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00959048810991039	0.0938589735642145	TRUE	TRUE	TRUE
DC:AXL_Gran:PILRB	AXL	PILRB	DC	Gran	0.968642590198666	0.31976880864588	0.959825372851309	0.609172478797156	-1.37405656211184	-0.510864880928568	-1.80384005498388	-6.43602747866897	0.208174838205515	-10.2445902616587	-1.42433921135294	-0.607784883141332	-1.86801993977315	-14.6101196339698	0.0759844997902131	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.04670393980471e-07	0.000106810515652906	TRUE	TRUE	TRUE
DC:PTPRS_Gran:IL1RAP	PTPRS	IL1RAP	DC	Gran	1.30235996427361	0.599539200196962	1.06654790574039	0.818604948496238	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.18691777627197	-0.00855629857631478	0.402972853758307	-1.02087504475485	-0.362370628490627	-1.25268957425595	-4.86387946366569	0.0674288743462785	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00982380183061565	0.0943278373599071	TRUE	TRUE	TRUE
DC:AXL_Gran:IL6R	AXL	IL6R	DC	Gran	0.968642590198666	0.31976880864588	1.14916879289795	0.862930087192192	-1.37405656211184	-0.510864880928568	-1.80384005498388	-6.43602747866897	-1.28539711640034	-11.0988886527254	-1.42433921135294	-0.413275135255834	-1.89414857332795	-15.3771704116559	0.12234070079483	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.30723947040248e-08	4.93373963454403e-05	TRUE	TRUE	TRUE
DC:SMAP1_Gran:ENG	SMAP1	ENG	DC	Gran	0.970126500938286	0.535709372424538	0.931725037631966	0.615364938113133	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.57181088606602	-0.183723289279871	-2.83688756314502	-0.787490347358808	-0.551016727262129	-1.27006317186785	-1.7444391336936	0.072697341755364	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0124029890267056	0.0991493344090526	TRUE	TRUE	TRUE
DC:AXL_Gran:PILRA	AXL	PILRA	DC	Gran	0.968642590198666	0.31976880864588	1.11000789474306	0.942065916636421	-1.37405656211184	-0.510864880928568	-1.80384005498388	-6.43602747866897	-0.0847648149236289	-10.6451779364996	-1.42433921135294	-0.236670023246129	-1.97774399539479	-15.0069053854071	0.0975098913648897	1	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1.12202364889855e-07	0.000106810515652906	TRUE	TRUE	TRUE
DC:LILRB2_Gran:FCAR	LILRB2	FCAR	DC	Gran	0.962492808138454	0.651171715625479	1.07617575892591	1.09082553209699	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.73285487448121	-1.89956957213138	-3.41723445134816	-0.522495914074439	0.0195066585142448	-0.767942950924613	-2.60504392252152	0.16596172817554	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00102394249979597	0.0421231348983099	TRUE	TRUE	TRUE
DC:LILRB2_Gran:SIGLEC9	LILRB2	SIGLEC9	DC	Gran	0.962492808138454	0.651171715625479	0.959311369371722	0.334066538713834	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.73285487448121	-1.47797440108623	-3.86321173696821	-0.522495914074439	-1.35666319811183	-1.48168825219653	-2.45915770342258	0.0900860202904109	0.833333333333333	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0107173599502127	0.0962691852727352	TRUE	TRUE	TRUE
DC:RPS27A_Gran:ADRB2	RPS27A	ADRB2	DC	Gran	3.85336842489302	3.25608151807189	0.971726044194368	0.524683605205411	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.466575564558321	-0.276800800865189	-0.479701444656605	-0.231180287568183	-0.810426752700219	-0.969884942472241	-2.04360892717825	0.130180012919184	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00668153829269462	0.0883265818085638	TRUE	TRUE	TRUE
DC:UBA52_Gran:ADRB2	UBA52	ADRB2	DC	Gran	3.23986592108388	2.77652344660831	0.971726044194368	0.524683605205411	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.473992694716152	-0.276800800865189	-0.49278487346816	-0.211495788672202	-0.810426752700219	-0.86738943843243	-1.82912235387085	0.137107793264649	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00716207227001506	0.0901529330486332	TRUE	TRUE	TRUE
DC:UBB_Gran:ADRB2	UBB	ADRB2	DC	Gran	1.69709545153004	1.30188409622668	0.971726044194368	0.524683605205411	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.618898490754697	-0.276800800865189	-0.533836727790343	-0.369643180224346	-0.810426752700219	-1.07545440922654	-2.02372227407039	0.129995332550436	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00607803972381563	0.0850913727677228	TRUE	TRUE	TRUE
DC:UBC_Gran:ADRB2	UBC	ADRB2	DC	Gran	2.61903771582791	2.16963421033738	0.971726044194368	0.524683605205411	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.471852087055209	-0.276800800865189	-0.500375804659873	-0.258467286369961	-0.810426752700219	-0.95934096734504	-2.22592028226831	0.124955652689534	1	0.285714285714286	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00667217592251975	0.0883265818085638	TRUE	TRUE	TRUE
DC:MAML2_Gran:NOTCH2	MAML2	NOTCH2	DC	Gran	0.947306498392672	0.623663037998368	0.998551399975328	0.843031384039049	-1.37405656211184	-0.510864880928568	-1.80384005498388	-5.64517916467279	-0.737038551019875	-10.2060117238795	-0.563630486561237	-0.227755576586979	-0.789006234133921	-13.9332383405507	0.0490617527772697	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00411954239358821	0.0787074956271188	TRUE	TRUE	TRUE
DC:IL4R_Gran:IL2RG	IL4R	IL2RG	DC	Gran	0.931530639561062	0.809635955463716	0.856919532111837	0.838650825538596	-1.37405656211184	-0.510864880928568	-1.80384005498388	-0.70518362480846	0.107278070403772	-0.982926286771539	-0.185402533021667	-0.0310894705127933	-0.340108055476041	-2.60050641898848	0.0312429022988372	1	0.142857142857143	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00101176459305063	0.0420392829534525	TRUE	TRUE	TRUE
DC:APP_Gran:FPR2	APP	FPR2	DC	Gran	1.4471980224844	0.800033295698984	1.10728857628669	0.176705613641886	-1.37405656211184	-0.510864880928568	-1.80384005498388	-1.17996155254722	-5.77068865044383	-10.5036047531545	-0.78234520334513	-2.28810503777457	-3.488751953363	-15.1490361712354	0.106459089050382	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00431559379474668	0.0787074956271188	TRUE	TRUE	TRUE
DC:CD14_Gran:ITGA4	CD14	ITGA4	DC	Gran	1.15610685763949	0.446742795628863	1.05040605401949	1.12676421292087	-1.37405656211184	-0.510864880928568	-1.80384005498388	-2.19449948601471	0.525559054339571	-1.92792302931488	-1.27334824699055	0.101238511871101	-1.40383012953008	-2.25470073849995	0.0755026120402533	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0115582910119126	0.0983456375405731	TRUE	TRUE	TRUE
DC:CD14_Gran:ITGB1	CD14	ITGB1	DC	Gran	1.15610685763949	0.446742795628863	1.12260142757104	1.13986673753398	-1.37405656211184	-0.510864880928568	-1.80384005498388	-2.19449948601471	0.170992304065977	-1.68364686797576	-1.27334824699055	0.0220193689181712	-1.50600343749769	-2.6326531158842	0.0755215434169349	1	0.428571428571429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0104548119967002	0.0956015706803318	TRUE	TRUE	TRUE
DC:EFNB1_T:EPHB6	EFNB1	EPHB6	DC	T	0.856583379676399	0.427540229211604	1.68808438619792	1.19479175779372	-1.37405656211184	0.16795947934165	-0.842100703373503	-5.73922789046067	-0.714998127147003	-10.6967562734863	-0.900130440845195	-0.480654902539726	-1.30234164500876	-14.9969737056133	0.0969098515901883	0.833333333333333	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.00450825114918796	0.0787074956271188	TRUE	TRUE	TRUE
